BHK_NO.,SQUARE_FT,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
1,540.0540054,"Shalimar Garden Extension I,Ghaziabad",28.689982,77.339807,24
2,748,"Baguihati,Kolkata",22.617564,88.427982,18.7
2,1166.039111,"Yemlur,Bangalore",12.96991,77.59796,96
2,943.057302,"Powai,Mumbai",19.12,72.91,210
3,1700.071582,"Hazra Road,Kolkata",22.221142,88.281267,190
4,2175.202689,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,110
3,2181.818182,"S T Bed colony koramangala,Bangalore",12.9259,77.6229,240
3,1700.071582,"Sitapur National Highway,Lucknow",27.56667,80.68333,95
2,1080.246914,"Satgaon,Guwahati",26.157856,91.827348,35
3,1276.127613,"Hebbal,Bangalore",13.04034,77.591347,58
3,2735.016019,"Dairy Circle,Bangalore",12.96991,77.59796,350
2,988.0395216,"Powai,Lalitpur",19.12,72.91,190
3,935.0788138,"Tollygunge,Kolkata",22.5,88.35,35
1,550.0207555,"Sector-23 Juinagar,Mumbai",19.050992,73.017947,53
2,1094.890511,"Sector-88 Mohali,Mohali",30.684523,76.691728,51
5,6397.725253,"Suraj Kund,Faridabad",28.488415,77.285903,360
2,1150.01465,"Keshav Nagar,Pune",27.16726,75.709505,78.5
2,936.1348034,"Ramanathapuram,Coimbatore",10.999392,76.997254,45
2,1150.030066,"Wakad,Pune",18.5993,73.7625,76.5
4,3810.431055,"Hebbal,Bangalore",13.04034,77.591347,320
2,1173.020528,"Telephone Nagar,Chennai",10.036626,77.482482,84
4,2541.699762,"Karapakkam,Chennai",12.925027,80.235348,160
2,950.1648245,"Sector-51 Noida,Noida",28.535783,77.400502,49
2,1045.12276,"Suddaguntepalya,C V Raman Nagar,Bangalore",12.985206,77.663799,63
3,1969.667126,"Hinjewadi Phase 1,Pune",18.5853,73.7413,100
2,930.0661778,"Mhasoba Nagar,Pune",20.042481,74.473635,52
2,1071.080818,"Dombivli (East),Lalitpur",19.2167,73.0833,55
3,1400.208986,"Sector-66b Mohali,Mohali",30.651192,76.755011,67
2,1176.470588,"Mahesh Nagar,Mumbai",30.387136,75.865105,200
4,1925.925926,"Sector-49 Chandigarh,Chandigarh",30.692243,76.750614,130
2,1053.001053,"G-303, Mahalaxmi 2, Pethapur Crossing, Gandhinagar,Gandhinagar",23.19635,72.633149,30
2,1051.156272,"Lake City,Bangalore",12.96991,77.59796,45
2,988.5365491,"Bavdhan,Pune",18.510418,73.781944,66.4
2,1300.034211,"Selvapuram,Coimbatore",11,76.96667,38
2,850.0028333,"Balkum,Lalitpur",24.69028,78.41889,150
2,948.6166008,"NH-24 Highway,Ghaziabad",28.66667,77.41667,31.2
3,1760.198799,"Kakkanad,Kochi",9.930471,76.271273,85
2,850.1259446,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,27
1,654.9646319,"Sector 19 Ulwe,Mumbai",19.049989,73.077321,50
2,1050.019091,"Dahisar (East),Lalitpur",19.256471,72.868815,110
3,1267.05653,"Opposite Civil Hospital,Roorkee",31.325966,75.573641,65
3,1150.086256,"Shyam Nagar,Jaipur",26.809242,75.741434,40
3,844.8442017,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,26.3
2,1075.268817,"Sector 34 Kamothe,Lalitpur",28.583704,77.360401,100
2,1016.191315,"Chembur (East),Lalitpur",19.05871,72.89969,150
3,900.3760394,"Goregaon (East),Lalitpur",19.1615,72.8731,170
3,2058.11138,"Sector-107 Noida,Noida",28.546788,77.378494,170
4,6000,"Sector-124 Noida,Noida",28.548382,77.327819,750
2,950.1187648,"Ayyanthole,Thrissur",10.526103,76.19383,36
3,2015.983872,"Rajaji Nagar,Bangalore",12.9847,77.5491,280
2,749.4004796,"Amroli,Surat",21.23994,72.85652,12.5
4,3045.878546,"Sector-102 Gurgaon,Gurgaon",28.47944,76.971432,160
2,1303.707063,"Andheri (East),Lalitpur",19.1145,72.8712,230
2,936.0223873,"Kolshet Road,Lalitpur",24.69028,78.41889,97
2,1100.375738,"Jagatpura,Jaipur",26.832353,75.841749,20.5
2,704.0070843,"Karayanchavadi,Chennai",13.04724,80.111421,31.8
3,2000,"Thevara,Kochi",9.935413,76.298608,130
3,1678.657074,"Sector - 22 Dharuhera,Dharuhera",28.595305,77.347365,63
1,411.1662322,"New Panvel,Mumbai",18.966114,73.148278,48.9
2,950.0285009,"Sector-75 Noida,Noida",28.576117,77.382136,50
5,4787.552364,"Hebbal,Bangalore",13.04034,77.591347,480
1,630.2521008,"Rudreshawar Chowk,Latur",18.4,76.58333,13.5
3,1823.154057,"Dobarwadi,Pune",18.52361,73.84778,160
3,2250.692521,"Dera Bassi,Chandigarh",30.594843,76.84983,65
3,1399.941055,"band garden road,Pune",18.531343,73.877715,190
3,1635.055592,"Sinthan Nagar,Bangalore",12.96991,77.59796,100
3,1896.878772,"Sector-79 Gurgaon,Gurgaon",28.362327,76.979049,110
3,1600,"Bhandup (West),Mumbai",19.147866,72.932609,250
3,1447.054818,"New Alipore,Kolkata",22.53028,88.33417,85
3,1640.112465,"Gulimangala,Bangalore",12.846186,77.693554,70
2,1110.053917,"Taloja,Lalitpur",24.69028,78.41889,70
4,3333.333333,"Sector-108 Noida,Noida",28.526624,77.376718,250
3,2708.070049,"Talaghattapura,Bangalore",12.8682,77.5321,300
1,410.0461302,"Sushant Golf City,Lucknow",26.781748,81.006714,16
3,1512.401694,"Tulaja Bhawani Nagar,Pune",20.029201,73.787918,100
2,912.0620202,"Sector 8 Airoli,Mumbai",19.216097,72.821721,120
2,795.097423,"Shree Ananth Nagar Layout,Bangalore",21.19233,79.062102,25.3
1,443.5607219,"Pisoli,Maharashtra",18.440853,73.90536,29
3,1350.121359,"Ananth Nagar,Bangalore",12.96991,77.59796,44.5
4,4000,"2nd Block Bel Layout,Bangalore",12.96991,77.59796,400
3,4769.230769,"KT Nagar,Lalitpur",21.174686,79.045846,310
3,1897.278651,"Akshayanagara East,Bangalore",12.96991,77.59796,99
1,705.0092764,"Sector 19 Kamothe,Lalitpur",19.049989,73.077321,57
3,1510.989011,"Sarjapur Road,Bangalore",12.86,77.786,110
2,643.8113633,"Thane West,Mumbai",19.18,72.96333,120
2,1100.208147,"Omkar Nagar,Nagpur",20.100361,79.103607,37
1,650.0691563,"Sector 5 Ulwe,Maharashtra",19.148338,72.995687,47
1,502.6315789,"New perungalathur,Chennai",12.9182,80.0824,19.1
2,999.6895374,"Dombivli (East),Lalitpur",19.2167,73.0833,64.4
1,628.9308176,"Yelahanka,Bangalore",13.11389,77.59833,37
3,1050.228311,"Gopalpur,Durgapur",23.507414,87.395907,23
2,1225.186104,"Kaspate Vasti,Pune",18.52361,73.84778,79
3,1473.005999,"Nager Bazar,Kolkata",22.54111,88.33778,66.3
2,1250,"Umbergaon,Valsad",20.167837,72.77484,24
3,1614.797416,"Ladyhill,Mangalore",12.890308,74.833347,55
1,533.0243337,"Paruthipet,Chennai",13.09,80.27,23
4,2754.820937,"Ballygunge,Kolkata",22.529,88.368,470
2,772.4137931,"Benachity,Durgapur",23.554673,87.274204,22.4
2,900.116144,"Ganeshpeth Colony,Nagpur",21.15389,79.08306,31
1,674.9662517,"Mira Road East,Lalitpur",19.2836,72.8675,45
3,1773.049645,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,120
3,1200,"Chitrakoot,Jaipur",26.91667,75.86667,45
3,2015.503876,"Sushant Golf City,Lucknow",26.781748,81.006714,78
2,1075.05864,"Sector-74 Noida,Noida",28.577673,77.389781,55
3,1190.322581,"Bankim Nagar,Siliguri",26.736714,88.447713,36.9
3,1220.886551,"Garia,Kolkata",22.403867,88.470006,65
2,1199.944189,"Mdc Sector-4,Panchkula",30.689021,76.860403,86
3,1700.15456,"Sector-25 Noida,Noida",28.582887,77.339935,110
2,875.1608752,"laxmipet,Solapur",17.68333,75.91667,34
3,1518.151815,"Kanakpura Road,Bangalore",12.896796,77.5724,92
1,739.9817851,"Baner,Pune",18.558319,73.77588,65
1,389.5585889,"Goregaon (West),Mumbai",19.161955,72.839616,87.9
2,1350.154936,"Thrikkakara,Kochi",9.930471,76.271273,61
3,1679.966401,"Sector-150 Noida,Noida",28.429614,77.481711,120
5,5873.586394,"Kariyammana Agrahara,Bangalore",12.935541,77.680684,670
2,1044.045677,"Mulund (West),Mumbai",19.1759,72.9522,160
3,1350.024546,"Friends Colony,Nagpur",21.178534,79.646656,55
3,1954.686806,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,88
2,1500,"Nizampura,Vadodara",22.328394,73.176639,48
2,1192.307692,"Shastri Nagar,Bhubaneswar",26.265915,73.004593,62
3,1000,"Lalghati,Bhopal",23.280294,77.365731,40
3,1556.247221,"Bhayli,Vadodara",22.288976,73.128222,35
2,514.9738552,"Kalina,Lalitpur",24.69028,78.41889,130
2,1072.194425,"Bhopura,Ghaziabad",28.698133,77.335746,30
3,1626.898048,"Manpada,Lalitpur",24.69028,78.41889,180
2,700.1647446,"Borsi,Durg",21.163131,81.306849,17
3,1336.184773,"Korattur,Chennai",13.114624,80.188519,78.1
1,535.0028458,"Bibwewadi Kondhwa Road,Pune",18.47954,73.875229,47
2,882.0536017,"Dahisar (East),Mumbai",19.256471,72.868815,78
2,650.0397984,"Ravet,Pune",18.651598,73.735448,49
3,1370.07874,"Sarjapur Road,Bangalore",12.86,77.786,87
3,1930.235765,"8th Phase JP Nagar,Bangalore",12.905368,77.580403,140
2,730.8254481,"Chembur,Lalitpur",19.05871,72.89969,190
3,1000,"Majiwada,Maharashtra",19.218498,72.992114,94
2,650.0956023,"Wakhari,Pune",18.439098,74.35197,17
3,2258.512856,"Hadapsar,Pune",18.49667,73.94167,130
3,2026.929202,"Mathura Road,Faridabad",28.41667,77.3,140
1,414.7619048,"Bander Pakhadi,Lalitpur",24.6902,78.416,87.1
3,1495.35923,"Sector 10,Sonipat",28.990399,77.059442,43.5
2,800,"Kalwar Road,Jaipur",26.9883,75.5846,13
3,1821.125051,"New Town,Kolkata",22.5922,88.484911,90
2,940.8075265,"Sector-27 Nerul,Mumbai",28.574502,77.328608,120
2,1250,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,52
2,1209.816799,"Swapna Theater,Vijayawada",16.498436,80.653706,35
1,550.017188,"Bhagirathi Nagar,Mumbai",18.129209,76.758924,32
2,1150,"Ajwa Road,Vadodara",22.3,73.2,23
2,1225.201072,"Kaggadasapura,Bangalore",12.9816,77.6729,45.7
1,408.997955,"Pokharan Road,Mumbai",18.96667,72.83333,70
3,2685.861624,"Sector-54 Gurgaon,Gurgaon",28.440728,77.114195,500
1,498.8873735,"Ghodbunder Road,Lalitpur",24.69028,78.41889,69.5
1,666.0088801,"Dindoli,Surat",21.142359,72.862596,13.5
2,1110.045224,"Kharghar,Lalitpur",24.69028,78.41889,81
1,950.3239741,"Bhestan,Surat",21.12904,72.858164,22
2,1349.325337,"Zirakpur,Mohali",30.65,76.82,45
2,530.2378905,"Tathawade,Pune",18.6182,73.7447,55.5
2,1200.274348,"Udhana,Surat",21.1677,72.8382,35
3,1599.680064,"Mulund (West),Mumbai",19.1759,72.9522,240
2,1163.636364,"Marol,Mumbai",22.803593,83.755013,160
3,113785.558,"Dabolim,Goa",15.384909,73.850001,7280
3,2241.010492,"Topsia,Kolkata",22.535636,88.388412,220
2,942.0022165,"Mysore Road,Bangalore",12.96991,77.59796,51
1,301.9171163,"Taloja,Mumbai",19.076057,73.097319,26.3
2,900.090009,"Shakti Khand 2,Ghaziabad",28.9196,76.8972,40
4,2674.956622,"Vasant Vihar,Vadodara",28.5574,77.159,92.5
2,852.9776675,"Dahisar (East),Mumbai",19.256471,72.868815,110
3,2106.897316,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,190
4,3495.947879,"Bharthana,Surat",21.848391,73.100621,220
2,1600.134748,"Akshaya Nagar,Bangalore",12.96991,77.59796,95
3,1326.963907,"Chuchangatta Colony,Bangalore",12.96991,77.59796,75
3,1505.011565,"Sarjapur Road,Bangalore",12.86,77.786,97.6
2,1296.111665,"Thanisandra,Bangalore",13.055985,77.622157,78
4,3501.361641,"Sector-54 Gurgaon,Gurgaon",28.440728,77.114195,630
2,1400.147384,"7th Phase JP Nagar,Bangalore",35,136,76
1,661.9632436,"Ghansoli,Maharashtra",19.126499,72.99956,76
3,2070.0207,"Khar West,Mumbai",19.0705,72.8309,690
1,284.0012622,"mayur nagar,Rajkot",21.734206,70.456703,9
2,1299.89295,"Wanowrie,Pune",18.52361,73.84778,85
3,1300.131062,"Noida Extension,Noida",28.579004,77.431173,49.6
2,1165.13904,"Whitefield,Bangalore",12.9958935,77.761394,75
2,1135.241856,"Bileshivale,Bangalore",13.054202,77.674002,46
3,1645.141451,"Adityapur,Jamshedpur",22.7808,86.1522,53.5
4,2141.46658,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,66
3,1777.975331,"Sector-22 Gurgaon,Gurgaon",28.510034,77.06508,160
2,947.6389335,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,29.5
3,1100.196464,"Sirsi Road,Jaipur",27.073397,75.594316,28
2,1273.828413,"Chamundeshwari Nagar,Mumbai",16.700359,76.83521,570
2,797.0849465,"Kattupakkam,Chennai",13.042089,80.124264,35
2,823.0452675,"K K Pudur,Coimbatore",11.169483,76.616001,34
2,630.1502666,"Pawanpuri,Jaipur",26.91667,75.86667,13
3,1300.284437,"merawal,Hazaribagh",24.03687,85.3782,32
3,1785.469029,"Sector-82A Gurgaon,Gurgaon",28.385415,76.964613,130
3,1995.609659,"New Town,Kolkata",22.5922,88.484911,100
4,3750.161645,"Siddapura,Bangalore",12.953042,77.732643,290
3,1724.137931,"NH-8,Dharuhera",12.973237,77.646859,34
3,1699.346405,"Gotri Road,Vadodara",22.312358,73.145436,26
2,1270.417423,"Adarsh Nagar,Jabalpur",26.906098,75.825254,35
1,675.0392465,"Chanakya Nagar,Lalitpur",25.415663,86.144871,43
3,1625.282167,"Sector-74 Noida,Noida",28.577673,77.389781,72
3,1655.878368,"Yadavagiri,Mysore",12.326657,76.637965,110
3,1650.252861,"Tadepalli,Vijayawada",16.609758,80.617778,62
1,650.1011268,"Ambernath West,Lalitpur",24.6902,78.416,22.5
4,1750.051472,"Sector-62 Noida,Noida",28.6221,77.3674,85
3,1400,"Pothinamallayya Palem,Visakhapatnam",17.80268,83.356136,51.8
3,1877.410189,"4 Bunglows,Maharashtra",19.128324,72.825408,370
2,1150.190114,"Sector-143 Noida,Noida",28.5035,77.426447,48.4
3,1767.352185,"Bellandur,Bangalore",12.9255,77.6765,110
2,800.1361934,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,23.5
3,1250,"Garia,Kolkata",22.403867,88.470006,45
1,609.0764331,"Bariatu,Ranchi",23.399528,85.357421,15.3
2,2000,"Roha,Raigad",18.4543,73.1147,60
3,1250,"Roopena Agrahara,Bangalore",12.928575,77.585721,45
2,954.7934528,"Mansarovar Extension,Jaipur",26.8626,75.7633,24.5
1,453.0011325,"Kolshet Road,Maharashtra",19.249861,72.963866,64
2,550.0442,"Thane West,Lalitpur",19.18,72.96333,56
3,2051.158301,"New Town,Kolkata",22.5922,88.484911,85
3,2501.924557,"Sector-102 Gurgaon,Gurgaon",28.47944,76.971432,130
2,1159.243441,"Hanspal,Bhubaneswar",20.26444,85.82806,38
2,940.2914904,"Avalapalli Hudco,Hosur",12.756152,77.856172,20
3,1750.087504,"Malad (East),Lalitpur",19.1758,72.8643,200
3,1474.993653,"Nipania,Indore",22.760061,75.928572,58.1
2,800,"Sahibabad,Ghaziabad",28.6711,77.3683,25
3,1678.947368,"Vaishali Nagar,Jaipur",26.91868,75.750399,63.8
4,2171.612103,"Prabhadevi,Maharashtra",19.0164,72.8294,1190
1,675.024108,"Karanjade,Mumbai",18.975268,73.109062,42
2,1302.241066,"Palanpur,Surat",21.17,72.83,43
2,1166.180758,"Vidyaranyapura,Bangalore",13.0814,77.5566,60
2,549.7771174,"Raiya Road,Rajkot",22.29691,70.79836,18.5
3,1399.825022,"Mohba Bazar,Raipur",21.2612,81.586072,48
2,1176.683563,"Rajaji Nagar,Bangalore",12.9847,77.5491,130
3,1282.568807,"6th Phase JP Nagar,Bangalore",35,136,69.9
3,1609.834626,"Gokulpeth,Nagpur",21.15389,79.08306,110
1,675.1687922,"RATA ROAD CHIRI,Vapi",20.36667,72.9,9
3,1950.078003,"Andheri (West),Mumbai",19.139348,72.820458,350
3,1650,"Pradeep Nagar,Vizianagaram",18.092898,83.395794,52.8
2,1223.380154,"NH-8,Dharuhera",12.973237,77.646859,27
2,1250,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,41
3,1183.522902,"Adityapur,Jamshedpur",22.7808,86.1522,38.5
3,1960.01568,"Zirakpur,Chandigarh",30.662283,76.822397,50
5,2700.096432,"Banjari,Bhopal",22.590732,76.635291,56
2,980.3921569,"Sundarpada,Bhubaneswar",20.230195,85.816005,23.5
2,1195.652174,"Sector 42 Seawoods,Mumbai",28.456809,77.099182,110
2,900.297619,"Jambuva,Vadodara",22.216168,73.185498,24.2
3,1328.273245,"Jahangirabad,Surat",21.17,72.83,42
2,1125.112511,"Ghodbunder Road,Lalitpur",24.69028,78.41889,100
2,830.2364197,"Wadala East,Mumbai",19.014858,72.8662,210
2,1554.118018,"Ganapathy,Coimbatore",11.060813,76.970641,98.5
1,449.7354497,"ausa,Latur",18.25,76.5,10.2
3,1210.084034,"Khodiyar Park,Morbi",22.571461,71.811594,36
3,1800.288046,"Bani Park,Jaipur",26.930121,75.790763,75
2,958.9041096,"Goregaon (East),Maharashtra",19.1615,72.8731,140
4,4800,"Prabhadevi,Mumbai",19.0164,72.8294,4500
2,1350.0135,"Ashok Nagar,Pune",18.540684,73.834647,150
2,949.9136442,"Deshpande Nagar,Hubli",15.355645,75.137959,22
3,1040.041602,"Thane West,Mumbai",19.18,72.96333,180
3,1449.781659,"Hinjewadi,Pune",18.5853,73.7413,83
2,1350.135014,"Sector-128 Noida,Noida",28.522931,77.357078,60
3,1579.809004,"Zirakpur,Chandigarh",30.662283,76.822397,57.9
3,1489.489489,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,24.8
2,750.0610799,"Naktala,Kolkata",22.54111,88.33778,30.7
3,1419.656786,"Jagatpura,Jaipur",26.832353,75.841749,45.5
4,4095.252541,"Whitefield,Bangalore",12.9958935,77.761394,270
2,750,"Shanshah Garden,Bhopal",23.25,77.41667,18
2,883.4442547,"Wadala,Lalitpur",24.69028,78.41889,300
2,910.8108108,"Chikhali,Pune",19.085225,73.661835,33.7
4,2526.595745,"Noida Extension,Noida",28.579004,77.431173,95
4,5000,"Koregaon Park,Pune",18.5333,73.9,550
3,1559.004948,"Sector 11 Koparkhairane,Maharashtra",19.095064,73.008003,230
3,1553.139561,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,70
2,1207.200847,"Bavdhan,Pune",18.510418,73.781944,68.4
3,1400,"Indirapuram,Ghaziabad",28.63676,77.36315,70
3,1347.708895,"Sector V - Salt Lake,Kolkata",22.54111,88.33778,100
4,2728.264824,"Sector-107 Gurgaon,Gurgaon",28.507037,76.970772,150
4,2705.882353,"Civil Lines,Jaipur",26.473073,74.641793,230
4,1429.272351,"Worli,Lalitpur",19.0167,72.8167,670
1,716.0268129,"Malad (West),Mumbai",19.1849,72.8347,94
3,1420.051122,"Ramnagariya,Jaipur",26.91667,75.86667,50
2,970.042796,"Sector 20 Kamothe,Lalitpur",28.5822,77.3293,68
4,3899.835796,"Hebbal,Bangalore",13.04034,77.591347,380
2,900.090009,"Sector-6 Karnal,Karnal",29.676163,77.00806,30
2,1264.450867,"Kundli,Sonipat",28.874383,77.113251,35
3,1850.124378,"Sas Nagar,Mohali",30.682453,76.75696,59.5
2,1070.079731,"Malleshpalya,Bangalore",12.976741,77.674509,51
2,840.1344215,"Naskarhat,Kolkata",22.54111,88.33778,35
3,2280.068402,"Sector-79 Noida,Noida",28.558047,77.392752,120
3,1671.681712,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,100
6,3200.189641,"Siruseri Sipcot IT-Park,Chennai",12.833224,80.210726,270
2,722.0216606,"Andheri (East),Lalitpur",19.1145,72.8712,180
2,1300.027858,"Senapati Bapat Road,Pune",18.52361,73.84778,140
2,1069.93737,"Zirakpur,Mohali",30.65,76.82,41
3,1773.144914,"Teen Haath Naka,Maharashtra",18.96,72.82,330
1,617.9671647,"Electronics City Phase 1,Bangalore",12.840956,77.659441,33.5
1,715.0153218,"Mira Road East,Lalitpur",19.2836,72.8675,49
3,1352.169526,"Kaloor,Kochi",9.994,76.292,67
2,1199.637845,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,53
2,1363.109049,"Vishweshwara Nagar,Mysore",12.274538,76.644605,47
2,802.572041,"Dum Dum,Kolkata",22.648322,88.4431525,33.7
2,950.1187648,"Agarpara,Kolkata",22.68333,88.36667,24
2,1217.161984,"Rajaji Nagar,Bangalore",12.9847,77.5491,120
2,1050.052503,"Crossing Republik,Ghaziabad",28.629811,77.434197,30
2,1073.878628,"jhusi,Allahabad",25.444108,81.914212,40.7
1,609.9916634,"Pali Hill,Maharashtra",18.54138,73.21997,300
2,777.1073322,"Madambakkam,Chennai",12.900422,80.159352,42.5
2,900.0692361,"Indirapuram,Ghaziabad",28.63676,77.36315,39
2,900.0473709,"VOC Nagar,Pondicherry",10.774534,79.836041,38
2,1079.913607,"Sector-127 Mohali,Mohali",30.768683,76.650876,20
3,1565.55773,"Chhota Bangarda,Indore",22.741503,75.815098,40
2,950.0777336,"Kandivali (West),Lalitpur",19.1983,72.8409,110
3,1474.080747,"Sector 2 Kharghar,Lalitpur",19.027644,73.061159,180
2,1250,"Keshri Nagar,Patna",25.625831,85.100455,68
2,987.2159091,"Sector-45 Noida,Noida",28.553374,77.355611,27.8
3,963.2751355,"Shanti Nagar,Bilaspur",22.089514,82.122996,32
3,1350.135014,"Jagatpura,Jaipur",26.832353,75.841749,30
2,1085.169352,"Arekere,Bangalore",12.8891,77.5973,66
2,1187.172371,"Tollygunge,Kolkata",22.5,88.35,77
3,1800,"Mulund (West),Maharashtra",19.1759,72.9522,270
1,450,"Amar Shaheed Path,Lucknow",26.75,81,18
3,1610.087294,"Yelahanka,Bangalore",13.11389,77.59833,83
3,1600,"Aditya World City,Ghaziabad",28.66667,77.41667,60
2,875.8683177,"New Town,Kolkata",22.5922,88.484911,58
3,1825.047199,"Halar,Valsad",20.604366,72.92754,58
2,750.0340925,"Shivaji Nagar,Lalitpur",25.454822,78.596469,55
2,1050.130672,"Kallikuppam,Chennai",13.09,80.27,44.2
2,1276.190476,"Gazipur,Mohali",30.638175,76.829909,40.2
2,1050.098447,"Horamavu,Bangalore",13.0318,77.6583,48
2,800,"Mohamadwadi,Pune",18.52361,73.84778,44
1,677.2009029,"Katargam,Surat",21.232813,72.832454,21
3,134884.5664,"Deolali Camp,Maharashtra",19.908529,73.831516,7420
1,453.0011325,"Kolshet Road,Lalitpur",24.69028,78.41889,68
2,1118.864852,"Zirakpur,Chandigarh",30.662283,76.822397,48.1
3,1675.312786,"Zirakpur,Chandigarh",30.662283,76.822397,54.9
2,989.927058,"Egattur,Chennai",12.836144,80.232993,57
4,3200,"Ballygunge,Kolkata",22.529,88.368,320
2,932.9149351,"Majiwada,Maharashtra",19.218498,72.992114,110
2,1151.271754,"Begur,Bangalore",12.8706,77.6279,43
2,1277.013752,"Sector-137 Noida,Noida",28.506454,77.409568,65
3,1609.340486,"Jahangirabad,Surat",21.17,72.83,51
3,1305.142261,"Mathikere,Bangalore",13.036269,77.556107,100
5,4995.004995,"Hadapsar,Pune",18.49667,73.94167,600
2,800,"Saibaba Nagar,Mumbai",15.873765,78.582545,160
2,1130.00932,"Kharghar,Lalitpur",24.69028,78.41889,97
2,960.0529684,"Aundh,Pune",18.556218,73.811303,87
3,1574.590606,"Whitefield,Bangalore",12.9958935,77.761394,87.5
2,917.1252293,"Tathawade,Pune",18.6182,73.7447,55
2,780.3790412,"Vadsar,Vadodara",22.3,73.2,14
1,690.0212314,"Mira Road East,Lalitpur",19.2836,72.8675,52
2,852.4137931,"Vilankurichi,Coimbatore",11.074387,77.01851,30.9
2,816.1044614,"Hirapur,Raipur",21.272756,81.583954,22.5
1,828.0621047,"Hiranandani Estate,Maharashtra",19.255098,72.9815265,72
2,1236.009064,"kurla (west),Lalitpur",19.0713,72.883,180
2,1135.159679,"Mundhwa,Pune",18.5348,73.9306,75
2,1050.030883,"Sector 34C Kharghar,Mumbai",19.038205,73.06612,68
3,1847.187238,"Sector-86 Gurgaon,Gurgaon",28.397468,76.945489,110
3,2182.684225,"Sector 82 Faridabad,Faridabad",28.394375,77.357227,77.9
3,1750.028226,"Thakur Village,Maharashtra",18.518797,73.933947,310
3,800,"Tagore town,Allahabad",25.455213,81.863608,60
3,1529.79066,"Majiwada,Lalitpur",19.218498,72.992114,190
3,1018.387553,"Thane West,Mumbai",19.18,72.96333,180
1,428.0137341,"Thakur Village,Lalitpur",12.91668,77.59196,91
3,1287.5,"Baruipur,Kolkata",22.35,88.44,41.2
2,950,"Bhopura,Ghaziabad",28.698133,77.335746,38
3,1492.537313,"Chandivali,Maharashtra",18.58584,73.471734,260
3,1482.030382,"Horamavu,Bangalore",13.0318,77.6583,120
3,1336.784323,"Chembur,Mumbai",19.05871,72.89969,470
2,1152.308252,"Jahangirabad,Surat",21.17,72.83,31.7
3,745.4323995,"Sector 45 Faridabad,Faridabad",28.450804,77.29956,30.6
2,760.5016922,"Tobin Road,Kolkata",22.54111,88.33778,38.2
3,1495.162709,"Sector-143 Noida,Noida",28.5035,77.426447,85
2,907.1117562,"Sector-115 Mohali,Mohali",30.712867,76.648557,25
1,468.0851064,"Chiplun,Ratnagiri",17.524875,73.520142,11
2,651.8904824,"Madhavpuram,Meerut",28.9927,77.6824,15
2,630.0114548,"Uttarpara,Kolkata",22.67,88.35,22
